 , SUB_ADDR_TYP_CDE, SUB_ADDR_NR, ADD_ADDR_INFO, STREET_NR, STREET_NME, STREET_TYP_CDE, LOCALITY_NAME, STATE,Indigineous Sites, POST_CDE, ABS_AREA, SITE_LAT, SITE_LONGIT, payphones_at_site, NEAREST_PAYPHONE, DRV_PRIME_PROD_CDE, tty    ,  
02432327X2,,,O/S IGA NR YORK ST,87,VICTORIA,ST,EAST GOSFORD,NSW,,2250,East Gosford,-33.437553,151.353526,1,02432324X2 .145 km,MPP1W,,
02432331X2,,,,2,MOORE,ST,WEST GOSFORD,NSW,,2250,West Gosford,-33.427187,151.332036,1,02432326X2 .876 km,MPP4,,
02432332X2,LVL,4,HOSPITAL FOYER,60,HOLDEN,ST,GOSFORD,NSW,,2250,Gosford,-33.419992,151.338946,1,02432301X2 .073 km,MPP1W,,
02432333X7,,,GOSFORD RWLY STN,38,SHOWGROUND,RD,GOSFORD,NSW,,2250,Gosford,-33.423389,151.341366,1,02432321X7 .035 km,MPP1W,,
02432334X2,,,MALL NR MANN ST,10,WILLIAM,ST,GOSFORD,NSW,,2250,Gosford,-33.426053,151.342223,1,02432306X2 .049 km,MPP1W,,
02432335X7,PLATFM,1,GOSFORD RWLY STN,38,SHOWGROUND,RD,GOSFORD,NSW,,2250,Gosford,-33.423423,151.341819,1,02432320X7 .027 km,MPP1W,,
02432343X2,,,CNR MANN ST,107,DONNISON,ST,GOSFORD,NSW,,2250,Gosford,-33.426884,151.342103,1,02432334X2 .093 km,MPP1W,,
02432344X2,,,O/S TASCOTT RWS,2,GLENROCK,PDE,TASCOTT,NSW,,2250,Tascott,-33.450942,151.318403,1,02432346X2 1.067 km,MPP1W,,
02432345X2,,,CNR GLENNIE ST,250,HENRY PARRY,DRV,NORTH GOSFORD,NSW,,2250,North Gosford,-33.413495,151.349445,1,02432347X2 .395 km,MPP1,,
02432346X2,,,OS POINT CLARE RWS,51,BRISBANE WATER,DRV,POINT CLARE,NSW,,2250,Point Clare,-33.445971,151.328245,1,02432344X2 1.067 km,MPP1W,,
02432347X2,,,OPP CARY ST,460,PACIFIC,HWY,WYOMING,NSW,,2250,Wyoming,-33.411174,151.346212,1,02432345X2 .395 km,MPP1,,
02432349X2,,,GOSFORD POLICE STA,9,MANN,ST,GOSFORD,NSW,,2250,Gosford,-33.430508,151.341297,1,02432343X2 .411 km,MPP1W,,
02432500X2,,,OS GLENVALE SCHOOL,100,MANNS,RD,NARARA,NSW,,2250,Narara,-33.407093,151.336668,1,02432347X2 .995 km,MPP1W,,
02432503X2,,,GOSFORD SAILING CL,28,MASONS,PDE,GOSFORD,NSW,,2250,Point Frederick,-33.437979,151.341815,1,02432349X2 .832 km,MPP1W,,
02432900X2,,,LISAROW PLAZA,1,PARSONS,RD,LISAROW,NSW,,2250,Lisarow,-33.385214,151.366486,1,02432901X1 .492 km,MPP1W,,
02432901X1,,,LISAROW R/S,950,PACIFIC,HWY,LISAROW,NSW,,2250,Lisarow,-33.382121,151.370282,1,02432900X2 .492 km,MPP1W,,
02432902X2,,,OS NARARA RLWY STN,46,NARARA VALLEY,DRV,NARARA,NSW,,2250,Narara,-33.39472,151.34437,1,02432931X2 .538 km,MPP1W,,
02432906X2,,,O/S WYOMING S/VLGE,24,KINARRA,AVE,WYOMING,NSW,,2250,Wyoming,-33.405633,151.352024,1,02432347X2 .818 km,MPP1W,,
02432931X2,,,CNR AGRYLE AVE,708,PACIFIC,HWY,NARARA,NSW,,2250,Narara,-33.393486,151.349975,1,02432902X2 .538 km,MPP1W,,
02433201X2,,,O/S AUST POST,145,BAY,RD,TOOWOON BAY,NSW,,2261,Toowoon Bay,-33.357911,151.4966,1,02433421X2 .639 km,MPP1W,,
02433202X2,,,OS CRESTHAVEN SHOP,161,CRESTHAVEN,AVE,BATEAU BAY,NSW,,2261,Bateau Bay,-33.386364,151.462562,1,02433439X2 .915 km,MPP1W,,
02433350X2,,,WATERFRONT RESORT,93,THE ENTRANCE,RD,THE ENTRANCE,NSW,,2261,The Entrance,-33.340126,151.498788,1,02433409X2 .21 km,MPP1W,,
02433400X2,,,CNR TUGGERAH PDE,501,THE ENTRANCE,RD,LONG JETTY,NSW,,2261,Long Jetty,-33.364945,151.476986,1,02433401X2 1.031 km,MPP1,,
02433401X1,,,BATEAU BAY SQ TAXI,12,BAY VILLAGE,RD,BATEAU BAY,NSW,,2261,Bateau Bay,-33.374065,151.47306,1,02433403X1 .06 km,MPP1W,,
02433401X2,,,,405,THE ENTRANCE ROAD,,LONG JETTY,NSW,,2261,Long Jetty,-33.358331,151.484773,1,02433437X2 .134 km,MPP1W,,
02433403X1,,,BATEAU BAY SQ NENT,12,BAY VILLAGE,RD,BATEAU BAY,NSW,,2261,Bateau Bay,-33.374347,151.472497,1,02433401X1 .06 km,MPP1,,
02433403X2,,,,144,WYONG,RD,KILLARNEY VALE,NSW,,2261,Killarney Vale,-33.365653,151.461634,1,02433419X2 .184 km,MPP1,,
02433404X2,,,,116,THE ENTRANCE,RD,THE ENTRANCE,NSW,,2261,The Entrance,-33.345914,151.494953,1,02433415X2 .194 km,MPP1,,
02433406X2,,,OS SURF CLUB,83,HUTTON,RD,THE ENTRANCE NORTH,NSW,,2261,The Entrance North,-33.333928,151.505157,1,02433431X2 .396 km,MPP1W,,
02433409X2,,,CNR THE ENTRNCE RD,0,MARINE,PDE,THE ENTRANCE,NSW,,2261,The Entrance,-33.342016,151.498599,1,02433418X2 .102 km,MPP1,,
02433410X2,,,,18,MANNING,RD,THE ENTRANCE,NSW,,2261,The Entrance,-33.339117,151.4951,1,02433350X2 .36 km,MPP1,,
02433415X2,,,LAKESIDE PLAZA SHO,5,DENING,ST,THE ENTRANCE,NSW,,2261,The Entrance,-33.344922,151.496673,1,02433417X2 .134 km,MPP1,,
02433417X2,,,NR THE ENTRANCE RD,16,FAIRVIEW,AVE,THE ENTRANCE,NSW,,2261,The Entrance,-33.343728,151.496465,1,02433415X2 .134 km,MPP1,,
02433418X2,,,CNR THE ENTRNCE RD,13,OCEAN,PDE,THE ENTRANCE,NSW,,2261,The Entrance,-33.342793,151.497996,1,02433409X2 .102 km,MPP1W,,
02433419X2,,,,120,WYONG,RD,KILLARNEY VALE,NSW,,2261,Killarney Vale,-33.36648,151.463358,1,02433403X2 .184 km,MPP1,,
02433421X2,,,NR BAY RD,20,YETHONGA,AVE,BLUE BAY,NSW,,2261,Blue Bay,-33.352719,151.499567,1,02433201X2 .639 km,MPP1W,,
02433422X2,,,CNR PARKSIDE AVE,105,BATEAU BAY,RD,BATEAU BAY,NSW,,2261,Bateau Bay,-33.381577,151.48058,1,02433424X2 1.083 km,MPP1W,,
02433424X2,,,CNR BATEAU BAY RD,570,THE ENTRANCE,RD,BATEAU BAY,NSW,,2261,Bateau Bay,-33.389216,151.473343,1,02433202X2 1.049 km,MPP1W,,
02433425X2,,,CNR ROBERTSON RD,69,DAMPIER,BLV,KILLARNEY VALE,NSW,,2261,Killarney Vale,-33.374109,151.464078,1,02438904X2 .718 km,MPP1,,
02433431X2,,,CNR HUTTON RD,17,HARGRAVES,ST,THE ENTRANCE NORTH,NSW,,2261,The Entrance North,-33.337294,151.503762,1,02433406X2 .396 km,MPP1W,,
02433437X2,,,CNR THE ENTRNCE RD,10,THOMPSON,ST,LONG JETTY,NSW,,2261,Long Jetty,-33.357555,151.48588,1,02433401X2 .134 km,MPP1,,
02433439X2,,,OS COTTAGE YTH SER,12,DEBRA ANNE,DRV,BATEAU BAY,NSW,,2261,Bateau Bay,-33.379204,151.457695,1,02438904X2 .552 km,MPP1W,,
02433441X2,,,CNR WATKINS ST,2,THELMA,ST,LONG JETTY,NSW,,2261,Long Jetty,-33.362224,151.48914,1,02433401X2 .593 km,MPP1,,
02433443X2,,,,349,THE ENTRANCE ROAD,,LONG JETTY,NSW,,2261,Long Jetty,-33.354323,151.487964,1,02433437X2 .408 km,MPP1W,,
02434021X2,,,CNR CURRINGA RD,6,PACIFIC,HWY,KARIONG,NSW,,2250,Kariong,-33.434153,151.296329,1,02432344X2 2.771 km,MPP1,,
02434100X2,,,ADJ TOILETS/CH RMS,0,PEARL,PDE,PEARL BEACH,NSW,,2256,Pearl Beach,-33.544464,151.307118,1,02434429X2 1.361 km,MPP1W,,
02434300X2,,,CNR BANGALOW,113,BARRENJOEY,RD,ETTALONG BEACH,NSW,,2257,Ettalong Beach,-33.516524,151.329635,1,02434421X2 .632 km,MPP1W,,
02434304X2,,,CNR BARRENJOEY RD,153,BROKEN BAY,RD,ETTALONG BEACH,NSW,,2257,Ettalong Beach,-33.522316,151.329031,1,02434300X2 .646 km,MPP1W,,
02434308X2,,,CNR OCEANBEACH RD,350,WEST,ST,UMINA BEACH,NSW,,2257,Umina Beach,-33.521342,151.317074,1,02434423X2 .231 km,MPP1W,,
02434309X2,,,DEEPWATER PLAZA,10,GEORGE,ST,WOY WOY,NSW,,2256,Woy Woy,-33.48739,151.32385,1,02434428X7 .148 km,MPP1,,
02434311X2,,,OPP WHITING RD,346,OCEAN VIEW,RD,ETTALONG BEACH,NSW,,2257,Ettalong Beach,-33.514573,151.339801,1,02434421X2 .429 km,MPP1W,,
02434314X2,,,,306,TRAFALGAR,AVE,UMINA BEACH,NSW,,2257,Umina Beach,-33.521861,151.320944,1,02434443X2 .095 km,MPP1W,,
02434317X2,,,RAILWAY BOOKINGS,3,RAILWAY,ST,WOY WOY,NSW,,2256,Woy Woy,-33.48562,151.323478,1,02434402X2 .022 km,MPP1,,
02434402X2,,,WOY WOY RWLY STN,3,RAILWAY,ST,WOY WOY,NSW,,2256,Woy Woy,-33.485586,151.323717,2,02434317X2 .022 km,MPP1,,
02434403X2,,,WOY WOY RWLY STN,3,RAILWAY,ST,WOY WOY,NSW,,2256,Woy Woy,-33.485586,151.323717,2,02434317X2 .022 km,MPP1,,
02434420X2,,,,21,BARRENJOEY,RD,ETTALONG BEACH,NSW,,2257,Ettalong Beach,-33.510512,151.33064,1,02434433X2 .406 km,MPP1W,,
02434421X2,,,O/S POST OFFICE,204,MEMORIAL,AVE,ETTALONG BEACH,NSW,,2257,Ettalong Beach,-33.513444,151.335375,1,02434433X2 .312 km,MPP1W,,
02434423X2,,,O/S POST OFFICE,283,WEST,ST,UMINA BEACH,NSW,,2257,Umina Beach,-33.521459,151.319567,1,02434314X2 .135 km,MPP1W,,
02434423X7,,,O/S FIRE STATION,59,TRAFALGAR,AVE,WOY WOY,NSW,,2256,Woy Woy,-33.504593,151.324379,1,02434440X2 .767 km,MPP1W,,
02434428X2,,,O/S RWS,39,BRISBANE WATER,DRV,KOOLEWONG,NSW,,2256,Koolewong,-33.466249,151.318652,1,02432344X2 1.702 km,MPP1W,,
02434428X7,,,OS POLICE,49,BLACKWALL,RD,WOY WOY,NSW,,2256,Woy Woy,-33.486589,151.325128,1,02434461X2 .021 km,MPP1W,,
02434429X2,,,,99,MT ETTALONG,RD,UMINA BEACH,NSW,,2257,Umina Beach,-33.532219,151.306904,1,02434100X2 1.361 km,MPP1W,,
02434430X2,,,,76,WOY WOY,RD,WOY WOY,NSW,,2256,Woy Woy,-33.495483,151.309072,1,02434442X2 .833 km,MPP1,,
02434433X2,,,CNR FASSIFERN ST,160,MEMORIAL,AVE,ETTALONG BEACH,NSW,,2257,Ettalong Beach,-33.51065,151.33502,1,02434421X2 .312 km,MPP1W,,
02434435X2,,,CNR PRIESTMAN AVE,403,OCEAN BEACH,RD,UMINA BEACH,NSW,,2257,Umina Beach,-33.517752,151.317236,1,02434436X2 .336 km,MPP1W,,
02434436X2,,,CNR POZIERS,367,OCEAN BEACH,RD,UMINA BEACH,NSW,,2257,Umina Beach,-33.514754,151.317755,1,02434435X2 .336 km,MPP1W,,
02434437X2,,,OS LEISURE CTR,241,BLACKWALL,RD,WOY WOY,NSW,,2256,Woy Woy,-33.49661,151.32885,1,02434423X7 .979 km,MPP1,,
02434439X2,,,,78,BOOKER BAY,RD,BOOKER BAY,NSW,,2257,Booker Bay,-33.511129,151.344579,1,02434311X2 .585 km,MPP1W,,
02434440X2,,,,176,BOURKE,RD,UMINA BEACH,NSW,,2257,Umina Beach,-33.510588,151.320284,1,02434436X2 .519 km,MPP1W,,
02434442X2,,,,66,PHEGANS BAY,RD,PHEGANS BAY,NSW,,2256,Phegans Bay,-33.487993,151.309522,1,02434430X2 .833 km,MPP1W,,
02434443X2,,,,3,LESLIE,ST,UMINA BEACH,NSW,,2257,Umina Beach,-33.521553,151.321908,1,02434314X2 .095 km,MPP1W,,
02434460X2,,,NR BRISB. WATER DR,15,THE BOULEVARDE,,WOY WOY,NSW,,2256,Woy Woy,-33.484339,151.324552,1,02434402X2 .158 km,MPP1,,
02434461X2,,,PENINSULA PLAZA,46,BLACKWALL,RD,WOY WOY,NSW,,2256,Woy Woy,-33.48642,151.32524,1,02434428X7 .021 km,MPP1W,,
02435107X2,,,OS RAILWAY STATION,7,RAILWAY,SQ,WYONG,NSW,,2259,Wyong,-33.285633,151.425038,1,02435117X2 .008 km,MPP1,,
02435108X2,,,OS RAILWAY STATION,7,RAILWAY,SQ,WYONG,NSW,,2259,Wyong,-33.285358,151.425152,1,02435118X2 .023 km,MPP1,,
02435110X2,,,OS POST OFFICE,23,ALISON,RD,WYONG,NSW,,2259,Wyong,-33.28365,151.422751,1,02435202X2 .216 km,MPP1,,
02435113X2,,,CNR ANZAC AVE,20,HOPE,ST,WYONG,NSW,,2259,Wyong,-33.280995,151.422108,1,02435110X2 .301 km,MPP1W,,
02435114X2,,,ADJ SUBWAY,2,ANZAC,RD,TUGGERAH,NSW,,2259,Tuggerah,-33.307165,151.419397,1,02438913X2 2.45 km,MPP1,,
02435115X2,,,CNR WATANOBBI RD,4,CUTLER,DRV,WYONG,NSW,,2259,Wyong,-33.276249,151.428043,1,02435113X2 .763 km,MPP1,,
02435117X2,PLATFM,3,WYONG RLWY STN,7,RAILWAY,SQ,WYONG,NSW,,2259,Wyong,-33.285641,151.425129,1,02435107X2 .008 km,MPP1,,
02435118X2,PLATFM,2,WYONG RLWY STN,7,RAILWAY,SQ,WYONG,NSW,,2259,Wyong,-33.285535,151.42529,1,02435117X2 .019 km,MPP1,,
02435202X2,,,,106,PACIFIC,HWY,WYONG,NSW,,2259,Wyong,-33.284562,151.424813,1,02435108X2 .093 km,MPP1,,
02435301X2,,,OPP POLLOCK AVE,0,JOHN,RD,WADALBA,NSW,,2259,Wadalba,-33.271128,151.454067,1,02435115X2 2.485 km,MPP1,,
02435512X7,,,NR PROGRESS HALL,1021,DOORALONG,RD,DOORALONG,NSW,,2259,Dooralong,-33.188804,151.355047,1,02435610X2 8.11 km,MPP1,,
02435610X2,,,NR BUMBLE HILL RD,1331,YARRAMALONG,RD,YARRAMALONG,NSW,,2259,Yarramalong,-33.224958,151.279336,1,02437600X2 5.274 km,MPP1,,
02435700X2,,,CNR JILLIBY ST,127,WYEE,RD,WYEE,NSW,,2259,Wyee,-33.175739,151.484774,1,02439908X2 4.378 km,MPP1,,
02435810X2,,,,1,LESLIE,AVE,LAKE MUNMORAH,NSW,,2259,Lake Munmorah,-33.206345,151.586621,1,02435814X2 2.021 km,MPP1W,,
02435812X2,,,OPP SHOPS,38,LLOYD,AVE,CHAIN VALLEY BAY,NSW,,2259,Chain Valley Bay,-33.174516,151.563748,1,02435816X2 1.636 km,MPP1W,,
02435813X2,,,OS LEISURE PARK,31,KAMILAROO,RD,LAKE MUNMORAH,NSW,,2259,Lake Munmorah,-33.194763,151.559939,1,02435814X2 .999 km,MPP1,,
02435814X2,,,CNR ADELINE AVE,93,ANITA,AVE,LAKE MUNMORAH,NSW,,2259,Lake Munmorah,-33.194026,151.570643,1,02435813X2 .999 km,MPP1,,
02435816X2,LOT,426,MACQUARIE LAKESIDE,0,KARIOLA,ST,CHAIN VALLEY BAY,NSW,,2259,Chain Valley Bay,-33.16092,151.570481,1,02435812X2 1.636 km,MPP1W,,
02435900X2,,,OS POST OFFICE,50,VALES,RD,MANNERING PARK,NSW,,2259,Mannering Park,-33.151084,151.537467,1,02497601X2 2.946 km,MPP1W,,
02436003X2,,,MAITLAND BAY DRV,174,THE SCENIC,RD,KILLCARE HEIGHTS,NSW,,2257,Bouddi,-33.520164,151.38283,1,02436006X2 2.086 km,MPP1W,,
02436004X2,,,,48,WAGSTAFF,AVE,WAGSTAFFE,NSW,,2257,Wagstaffe,-33.522976,151.342578,1,02434311X2 .969 km,MPP1W,,
02436006X2,,,CNR KILCARE RD,58,ARALUEN,DRV,KILLCARE,NSW,,2257,Hardys Bay,-33.5241,151.360823,1,02436010X2 .663 km,MPP1W,,
02436010X2,,,PUTTY BCH RES CPK,54,BEACH,DRV,KILLCARE,NSW,,2257,Killcare,-33.530046,151.361368,1,02436006X2 .663 km,MPP1,,
02436202X2,,,,21,PACIFIC,HWY,OURIMBAH,NSW,,2258,Ourimbah,-33.36263,151.370772,1,02436220X2 .341 km,MPP1,,
02436208X2,,,NR YATES RD,64,PACIFIC,HWY,OURIMBAH,NSW,,2258,Ourimbah,-33.348775,151.369759,1,02436220X2 1.205 km,MPP1,,
02436220X2,,,OURIMBAH RWLY STN,57,PACIFIC,HWY,OURIMBAH,NSW,,2258,Ourimbah,-33.35961,151.370101,1,02436202X2 .341 km,MPP1,,
02436302X2,,,OS FROST RESERVE,120,AVOCA,DRV,KINCUMBER,NSW,,2251,Kincumber,-33.469125,151.390318,1,02436800X2 .676 km,MPP1W,,
02436307X2,,,,1,SORRENTO,RD,EMPIRE BAY,NSW,,2257,Empire Bay,-33.493737,151.363153,1,02436309X2 1.781 km,MPP1W,,
02436308X2,,,SHOPPING CENTRE,12,VILLAGE,RD,SARATOGA,NSW,,2251,Saratoga,-33.47555,151.3525,1,02436521X2 3.63 km,MPP1W,,
02436309X2,,,O/S SHOPS,30,KALLAROO,RD,BENSVILLE,NSW,,2251,Bensville,-33.498717,151.381409,1,02436307X2 1.781 km,MPP1W,,
02436503X2,,,CNR KARALTA RD,162,THE ENTRANCE,RD,ERINA,NSW,,2250,Erina,-33.437495,151.384112,1,02436507X2 .245 km,MPP1W,,
02436505X1,,,CHEMIST WAREHOUSE,620,TERRIGAL,DRV,ERINA,NSW,,2250,Erina,-33.439439,151.39503,1,02436507X2 .84 km,MPP1,,
02436507X2,,,OS TENNIS COURTS,27,KARALTA,RD,ERINA,NSW,,2250,Erina,-33.439055,151.385982,1,02436503X2 .245 km,MPP1,,
02436521X2,,,CNR MILPERRA RD,100,AVOCA,DRV,GREEN POINT,NSW,,2251,Green Point (Central Coast - NSW),-33.446979,151.371588,1,02436503X2 1.569 km,MPP1W,,
02436800X2,,,CNR EMPIRE BAY DVE,2,KERTA,RD,KINCUMBER,NSW,,2251,Kincumber,-33.474138,151.394455,1,02436302X2 .676 km,MPP1W,,
02437001X2,,,GREENMANS CVAN PK,0,COLMER,RD,MARLOW,NSW,,2775,Marlow,-33.464376,151.165881,1,02437701X2 1.872 km,MPP1,,
02437200X2,,,OS STORE,841,WISEMANS FERRY,RD,SOMERSBY,NSW,,2250,Somersby,-33.35821,151.29012,1,02432902X2 6.469 km,MPP1,,
02437301X2,,,O/S VILLAGE SHOPS,780,PEATS RIDGE,RD,PEATS RIDGE,NSW,,2250,Peats Ridge,-33.316281,151.235106,1,02437400X2 4.339 km,MPP1,,
02437400X2,,,OS SHOP,1,WARATAH,RD,MANGROVE MOUNTAIN,NSW,,2250,Mangrove Mountain,-33.301118,151.19208,1,02437301X2 4.339 km,MPP1W,,
02437600X2,,,CNR GEORGE DOWNES,1,GRETA,RD,KULNURA,NSW,,2250,Kulnura,-33.225059,151.222631,1,02435610X2 5.274 km,MPP1W,,
02437601X2,,,GEORGE DOWNES DRV,9,WALKERS RIDGE,RD,BUCKETTY,NSW,,2250,Bucketty,-33.138655,151.20252,1,02437600X2 9.788 km,MPP1,,
02437701X2,,,OPP SHOP,4666,WISEMANS FERRY,RD,SPENCER,NSW,,2775,Spencer,-33.458054,151.147177,1,02437001X2 1.872 km,MPP1W,,
02437900X2,,,,12,PATONGA,DRV,PATONGA,NSW,,2256,Patonga,-33.550232,151.274604,1,02437901X2 .675 km,MPP1W,,
02437901X2,,,CARAVAN PARK,87,BAY,ST,PATONGA,NSW,,2256,Patonga,-33.553935,151.268827,1,02437900X2 .675 km,MPP1W,,
02438101X2,,,O/S POST OFFICE,206,DEL MONTE,PL,COPACABANA,NSW,,2251,Copacabana,-33.490592,151.431164,1,02438114X2 1.261 km,MPP1W,,
02438104X2,,,,179,AVOCA,DRV,AVOCA BEACH,NSW,,2251,Avoca Beach,-33.464914,151.432689,1,02438109X2 .767 km,MPP1W,,
02438109X2,,,OS SURF CLUB,1,AVOCA,DRV,AVOCA BEACH,NSW,,2251,Avoca Beach,-33.470567,151.437431,1,02438104X2 .767 km,MPP1W,,
02438114X2,,,O/S SLSC CLUB,100,MARINE,PDE,MACMASTERS BEACH,NSW,,2251,Macmasters Beach,-33.500618,151.424792,1,02438101X2 1.261 km,MPP4W,,
02438500X2,,,O/S WAMBERAL PHARM,2,GHERSI,AVE,WAMBERAL,NSW,,2260,Wamberal,-33.423183,151.437888,1,02438505X2 .9 km,MPP1W,,
02438501X2,,,CNR ENTRANCE RD,17,FORRESTERS BEACH,RD,FORRESTERS BEACH,NSW,,2260,Forresters Beach,-33.405807,151.465459,1,02433424X2 1.984 km,MPP1W,,
02438502X2,,,CNR DOVER RD,129,OCEANVIEW,DRV,WAMBERAL,NSW,,2260,Wamberal,-33.43031,151.44551,1,02438500X2 1.062 km,MPP1W,,
02438505X2,,,CNR PITT RD,770,THE ENTRANCE,RD,WAMBERAL,NSW,,2260,Wamberal,-33.4185,151.44581,1,02438500X2 .9 km,MPP1W,,
02438506X2,,,OS POLICE STATION,11,CHURCH,ST,TERRIGAL,NSW,,2260,Terrigal,-33.447447,151.443693,1,02438521X2 .114 km,MPP1W,,
02438507X2,,,OPP HOLIDAY INN,40,TERRIGAL,ESP,TERRIGAL,NSW,,2260,Terrigal,-33.447448,151.445494,1,02438506X2 .167 km,MPP1,,
02438509X2,,,,17,NORTH AVOCA,PDE,NORTH AVOCA,NSW,,2260,North Avoca,-33.458302,151.438223,1,02438104X2 .896 km,MPP1W,,
02438513X2,,,CNR HAVENVIEW RD,188,TERRIGAL,DRV,TERRIGAL,NSW,,2260,Terrigal,-33.441432,151.439821,1,02438517X2 .275 km,MPP1W,,
02438517X2,,,OPP FIRE STATION,208,TERRIGAL,DRV,TERRIGAL,NSW,,2260,Terrigal,-33.440067,151.43734,1,02438513X2 .275 km,MPP1W,,
02438519X2,,,OS DUFFYS OVAL,83,TERRIGAL,DRV,TERRIGAL,NSW,,2260,Terrigal,-33.43934,151.426054,1,02438517X2 1.05 km,MPP1W,,
02438521X2,,,CNR THE ESPLANADE,2,CAMPBELL,CRS,TERRIGAL,NSW,,2260,Terrigal,-33.446427,151.44386,1,02438506X2 .114 km,MPP1,,
02438902X2,,,,48,KINGSFORD SMITH,DRV,BERKELEY VALE,NSW,,2261,Berkeley Vale,-33.336387,151.434253,1,02438907X2 .698 km,MPP1W,,
02438904X2,,,,6,NORTHUMBERLAND,WAY,TUMBI UMBI,NSW,,2261,Tumbi Umbi,-33.374367,151.456345,1,02433439X2 .552 km,MPP1W,,
02438907X2,,,CNR ALBATROSS RD,367,LAKEDGE,AVE,BERKELEY VALE,NSW,,2261,Berkeley Vale,-33.3318,151.43939,1,02438902X2 .698 km,MPP1W,,
02438908X2,,,,23,WYONG,RD,TUMBI UMBI,NSW,,2261,Tumbi Umbi,-33.36247,151.44705,1,02433403X2 1.399 km,MPP1W,,
02438909X2,,,CNR JEAN ST,123,LAKEDGE,AVE,BERKELEY VALE,NSW,,2261,Berkeley Vale,-33.349213,151.44226,1,02438908X2 1.539 km,MPP1W,,
02438913X2,,,NR SHOPS,100,CHITTAWAY,RD,CHITTAWAY BAY,NSW,,2261,Chittaway Bay,-33.327354,151.42971,1,02438907X2 1.026 km,MPP1W,,
02439204X2,,,CNR WAHROONGA RD,7,STANLEY,ST,WYONGAH,NSW,,2259,Wyongah,-33.270041,151.489421,1,02439312X2 .55 km,MPP1,,
02439207X2,WARD,,WYNG-HOSP TARAMIND,664,PACIFIC,HWY,HAMLYN TERRACE,NSW,,2259,Hamlyn Terrace,-33.26158,151.48166,1,02439211X2 .09 km,MPP1,,
02439211X2,,,WYONG HOSPITAL,664,PACIFIC,HWY,HAMLYN TERRACE,NSW,,2259,Hamlyn Terrace,-33.261415,151.480731,1,02439207X2 .09 km,MPP1,TTY,
02439300X2,,,,74,WALLARAH,RD,GOROKAN,NSW,,2263,Gorokan,-33.257906,151.51108,1,02439302X2 1.038 km,MPP1,,
02439302X2,,,SPRING VALLEY AVE,80,DUDLEY,ST,GOROKAN,NSW,,2263,Gorokan,-33.24865,151.50959,1,02439309X2 .387 km,MPP1W,,
02439309X2,,,,50,GOROKAN,DRV,LAKE HAVEN,NSW,,2263,Lake Haven,-33.24889,151.50543,1,02439302X2 .387 km,MPP1W,,
02439312X2,,,OS POST OFFICE,140,TUGGERAWONG,RD,WYONGAH,NSW,,2259,Wyongah,-33.274908,151.49052,1,02439204X2 .55 km,MPP1,,
02439315X2,,,NR OASIS VAN PARK,258,WALLARAH,RD,KANWAL,NSW,,2259,Kanwal,-33.253465,151.493198,1,02439309X2 1.246 km,MPP1,,
02439316X2,,,TUGGERAWONG RD,2,CADONIA,RD,TUGGERAWONG,NSW,,2259,Tuggerawong,-33.280807,151.480633,1,02439312X2 1.129 km,MPP1W,,
02439321X2,,,O/S RAILWAY CAFE,6,WARNERVALE,RD,WARNERVALE,NSW,,2259,Warnervale,-33.247534,151.44965,1,02435301X2 2.655 km,MPP1W,,
02439701X1,,,IN TRST PK-MAIN ST,2,OLEANDER,ST,CANTON BEACH,NSW,,2263,Canton Beach,-33.273612,151.546425,1,02439712X2 .844 km,MPP1,,
02439701X2,,,CNR HARGRAVES ST,35,CANTON BEACH,RD,TOUKLEY,NSW,,2263,Toukley,-33.265288,151.540809,1,02439702X2 .137 km,MPP1W,,
02439702X2,,,CNR MAIN RD,30,CANTON BEACH,RD,TOUKLEY,NSW,,2263,Toukley,-33.264055,151.540857,1,02439701X2 .137 km,MPP1W,,
02439703X2,,,CNR PANDORA PDE,442,MAIN,RD,NORAVILLE,NSW,,2263,Noraville,-33.268424,151.556346,1,02439712X2 .795 km,MPP1W,,
02439707X2,,,OS CARAVAN PARK,145,MAIN,RD,TOUKLEY,NSW,,2263,Toukley,-33.26364,151.53293,1,02439702X2 .738 km,MPP1W,,
02439712X1,,,NORAH HEAD VAN PK,20,VICTORIA,ST,NORAH HEAD,NSW,,2263,Norah Head,-33.284481,151.566614,1,02439703X2 2.024 km,MPP1W,,
02439712X2,,,NR RAY STREET,350,MAIN,RD,TOUKLEY,NSW,,2263,Toukley,-33.26617,151.54823,1,02439701X2 .696 km,MPP1W,,
02439904X2,,,OS SHOPS,33,BRUCE,RD,BUFF POINT,NSW,,2262,Buff Point,-33.232077,151.538265,1,02439907X2 1.573 km,MPP1W,,
02439907X1,LOT,7075,BUDGEWOI HOLIDAY,2,WEEMALA,ST,BUDGEWOI,NSW,,2262,Budgewoi,-33.235546,151.566522,1,02439911X2 .377 km,MPP1W,,
02439907X2,,,CNR KEWALO AVE,39,TENTH,AVE,BUDGEWOI,NSW,,2262,Budgewoi,-33.23339,151.55511,1,02439910X2 .129 km,MPP1W,,
02439908X2,,,OPP KAWANA AVE,4,MCKELLAR,BLV,BLUE HAVEN,NSW,,2262,Blue Haven,-33.21389,151.49641,1,02439913X2 2.438 km,MPP1W,,
02439910X2,,,O/S UNITED S/STN,67,SCENIC,DRV,BUDGEWOI,NSW,,2262,Budgewoi,-33.234454,151.555672,1,02439907X2 .129 km,MPP1W,,
